StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
23209,WHOLESALE,LUNCH BAG DOILEY PATTERN,Bags,-31.961088479251337,0.34071461265600655,7.697985788623138e-05,40,1.6301940485975166,219.75,14119.5,True,ELASTIC,MEDIUM,0.0
23236,WHOLESALE,DOILEY BISCUIT TIN,Home & Giftware,-5.260634281625626,0.11205453410513122,0.04285356699003686,37,2.9156598003082217,26.16216216216216,2749.72,True,ELASTIC,MEDIUM,0.0
23240,WHOLESALE,SET OF 4 KNICK KNACK TINS  DOILEY,Sets & Kits,-20.776395194753306,0.20298184891347615,0.009662954265413252,32,4.100531892265049,57.96875,7544.65,True,ELASTIC,MEDIUM,0.0
23254,WHOLESALE,CHILDRENS CUTLERY DOLLY GIRL,Home & Giftware,1.1541953552516189,-4.440892098500626e-16,1.3706802592499337e-23,39,4.150000000000001,14.256410256410257,2307.3999999999996,True,UNUSUAL,LOW,0.0
23256,WHOLESALE,CHILDRENS CUTLERY SPACEBOY,Home & Giftware,-24.963683883126038,0.16761394876393487,0.009650593596802075,39,4.142059553349877,18.41025641025641,2950.8999999999996,True,ELASTIC,MEDIUM,0.0
23298,WHOLESALE,"BUNTING , SPOTTY",Bunting & Decoration,-9.586958171919704,0.21664079679372605,0.0042287494584701095,36,4.7238193409579186,151.16666666666666,25176.100000000002,True,ELASTIC,MEDIUM,0.0
23300,WHOLESALE,GARDENERS KNEELING PAD CUP OF TEA,Mugs & Drinkware,-9.2703915743817,0.2791686069865601,0.002687904439220505,30,1.611642950536091,149.0,6981.539999999998,True,ELASTIC,MEDIUM,0.0
23301,WHOLESALE,GARDENERS KNEELING PAD KEEP CALM,Home & Giftware,-3.413918766220883,0.05598834165625988,0.20806190688927487,30,1.624624972438089,178.1,8588.75,False,ELASTIC,LOW,0.0
35004B,WHOLESALE,SET OF 3 BLACK FLYING DUCKS,Sets & Kits,-2.22226963465603,0.3831935838841122,9.993779168455865e-07,52,4.600929217555212,20.576923076923077,4283.1,True,ELASTIC,MEDIUM,0.0
35004C,WHOLESALE,SET OF 3 COLOURED  FLYING DUCKS,Sets & Kits,-19.96290266473914,0.7628272125506091,3.838941036243434e-19,58,4.911812823515541,45.06896551724138,12333.5,True,ELASTIC,MEDIUM,0.0
35241,WHOLESALE,ENAMEL BLUE RIM BISCUIT BIN,Home & Giftware,-5.587965357679509,0.15160488353158963,0.02761599705585891,32,4.86796875,2.875,440.7,True,ELASTIC,MEDIUM,0.0
35648,WHOLESALE,VINTAGE BEAD PINK PURSE,Home & Giftware,-0.8346796820619182,0.10681791463103307,0.07272036479722792,31,1.1677127102288392,20.483870967741936,655.4099999999999,False,INELASTIC,LOW,0.0
35809A,WHOLESALE,ENAMEL PINK TEA CONTAINER,Home & Giftware,-2.277883532442946,0.5548687721498509,2.3383551998012095e-08,41,1.7094308943089433,15.24390243902439,703.1000000000001,True,ELASTIC,MEDIUM,0.0
35810A,WHOLESALE,ENAMEL PINK COFFEE CONTAINER,Home & Giftware,-1.8444298064006481,0.5026526737632295,1.4826677378590886e-07,42,1.5878571428571429,14.357142857142858,663.08,True,ELASTIC,MEDIUM,0.0
35924,WHOLESALE,HANGING FAIRY CAKE DECORATION,Kitchen & Baking,-12.798354959299857,0.7323338774000916,2.6460049807079367e-13,43,1.9334054733203503,40.74418604651163,3056.82,True,ELASTIC,MEDIUM,0.0
35961,WHOLESALE,FOLKART ZINC HEART CHRISTMAS DEC,Christmas,-0.46696718383542596,-2.220446049250313e-16,3.339713161593255e-36,76,0.85,30.723684210526315,1984.7499999999998,True,INELASTIC,HIGH,66.04380216274595
35970,WHOLESALE,ZINC FOLKART SLEIGH BELLS,Home & Giftware,-16.13391369910973,0.1945104484076784,0.004949435425818442,39,1.667280763485532,107.07692307692308,6840.0,True,ELASTIC,MEDIUM,0.0
35971,WHOLESALE,ROSE FOLKART HEART DECORATIONS,Home & Giftware,-2.7607411065496885,0.3354208053805181,7.269359585581181e-05,41,1.400398533397099,18.829268292682926,940.89,True,ELASTIC,MEDIUM,0.0
37343,WHOLESALE,POLKADOT MUG PINK,Mugs & Drinkware,-6.813193593138652,0.6645857349259281,2.3433315495345973e-08,31,1.5557491039426523,25.032258064516128,1098.0,True,ELASTIC,MEDIUM,0.0
37370,WHOLESALE,RETRO COFFEE MUGS ASSORTED,Mugs & Drinkware,-11.896276430942024,0.740047732574235,4.739874260162792e-23,75,1.2008088562853556,68.64,5767.0199999999995,True,ELASTIC,MEDIUM,0.0
37446,WHOLESALE,MINI CAKE STAND WITH HANGING CAKES,Kitchen & Baking,-20.235402086885887,0.6410794917664433,9.544770532439807e-15,61,1.3823665944404586,44.50819672131148,3557.7500000000005,True,ELASTIC,MEDIUM,0.0
37447,WHOLESALE,CERAMIC CAKE DESIGN SPOTTED PLATE,Kitchen & Baking,-7.85418309733364,0.296207235396052,8.364271740061806e-06,59,1.452093730031593,22.033898305084747,1824.44,True,ELASTIC,MEDIUM,0.0
37448,WHOLESALE,CERAMIC CAKE DESIGN SPOTTED MUG,Mugs & Drinkware,-11.587311768034803,0.3006107614817478,7.43870731728071e-07,71,1.455821416237003,33.732394366197184,3387.1100000000006,True,ELASTIC,MEDIUM,0.0
37449,WHOLESALE,CERAMIC CAKE STAND + HANGING CAKES,Kitchen & Baking,-15.365556393377041,0.6338095370211358,1.3798544150149231e-17,75,9.297255214264577,22.786666666666665,14879.23,True,ELASTIC,MEDIUM,0.0
37450,WHOLESALE,CERAMIC CAKE BOWL + HANGING CAKES,Kitchen & Baking,-13.073568984711011,0.5754355183668718,4.3537847428445636e-14,69,2.75538884634754,23.231884057971016,4269.250000000001,True,ELASTIC,MEDIUM,0.0
37495,WHOLESALE,FAIRY CAKE BIRTHDAY CANDLE SET,Candles & Lighting,-9.848531877340035,0.41498187647945783,6.42332659677056e-08,57,3.681080848975586,11.982456140350877,2388.45,True,ELASTIC,MEDIUM,0.0
37500,WHOLESALE,TEA TIME TEAPOT IN GIFT BOX,Storage,-0.4687849563694134,0.021800462069374693,0.23311617453987746,67,8.659820231395713,6.552238805970149,3384.369999999999,False,INELASTIC,LOW,0.0
37503,WHOLESALE,TEA TIME CAKE STAND IN GIFT BOX,Kitchen & Baking,-8.423463511792791,0.42238676541174536,3.186031139191686e-05,34,10.24281961270885,53.5,17883.85,True,ELASTIC,MEDIUM,0.0
40001,WHOLESALE,WHITE BAMBOO RIBS LAMPSHADE,Home & Giftware,-6.262307610181129,0.5015334614418001,2.2253291894658935e-07,41,0.7863977485928707,45.853658536585364,1328.36,True,ELASTIC,MEDIUM,0.0
40003,WHOLESALE,WHITE BAMBOO RIBS LAMPSHADE,Home & Giftware,-8.35307806479851,0.6433206822014796,5.79890858899672e-08,31,1.1758626964433416,33.70967741935484,1090.25,True,ELASTIC,MEDIUM,0.0
46000M,WHOLESALE,POLYESTER FILLER PAD 45X45CM,Home & Giftware,0.9218809593834346,0.0,8.242461835824816e-37,82,1.5500000000000003,18.23170731707317,2317.25,True,UNUSUAL,LOW,0.0
46000S,WHOLESALE,POLYESTER FILLER PAD 40X40CM,Home & Giftware,0.8461400900514209,0.0,7.732899132114442e-34,82,1.4499999999999997,22.841463414634145,2715.8499999999995,True,UNUSUAL,LOW,0.0
47310M,WHOLESALE,SMALL POP BOX FUNKY MONKEY,Storage,-4.855061157555061,0.25750179885119806,0.004205820088124411,30,1.2518042328042327,11.833333333333334,399.69000000000005,True,ELASTIC,MEDIUM,0.0
47480,WHOLESALE,HANGING PHOTO CLIP ROPE LADDER,Home & Giftware,-3.037597555775679,0.21320749830903163,0.0007371805516452594,50,1.8113980198019806,21.14,1667.73,True,ELASTIC,MEDIUM,0.0
47504H,WHOLESALE,ENGLISH ROSE SPIRIT LEVEL,Home & Giftware,-1.959138129845264,0.5216295660975492,9.684389218330027e-07,35,1.6031088435374148,16.8,556.5600000000001,True,ELASTIC,MEDIUM,0.0
47504K,WHOLESALE,ENGLISH ROSE GARDEN SECATEURS,Home & Giftware,-2.900275163726292,0.6329010475577346,6.622073222722995e-13,54,1.4070186208307762,26.98148148148148,1370.9100000000003,True,ELASTIC,MEDIUM,0.0
47556B,WHOLESALE,TEA TIME TEA TOWELS,Home & Giftware,-14.677721475879096,0.5378943366280156,9.298171907132994e-10,51,2.909374211222951,82.88235294117646,10724.65,True,ELASTIC,MEDIUM,0.0
47559B,WHOLESALE,TEA TIME OVEN GLOVE,Home & Giftware,-4.8386907769277965,0.2932981454970365,2.9685621406475534e-08,91,1.2612585515322252,36.42857142857143,3936.41,True,ELASTIC,MEDIUM,0.0
47566,WHOLESALE,PARTY BUNTING,Bunting & Decoration,-7.9361716136226566,0.19524133258340048,1.1614490194702886e-05,91,4.48757184946862,195.02197802197801,77223.33,True,ELASTIC,MEDIUM,0.0
47566B,WHOLESALE,TEA TIME PARTY BUNTING,Bunting & Decoration,-11.150607871272259,0.4537617265605458,2.1975661517173935e-12,84,4.578433059816602,52.94047619047619,18931.05,True,ELASTIC,MEDIUM,0.0
47567B,WHOLESALE,TEA TIME KITCHEN APRON,Sets & Kits,-10.605298612343482,0.5186545916688172,1.4546423595426988e-12,71,5.720153625475446,22.549295774647888,8302.65,True,ELASTIC,MEDIUM,0.0
47568,WHOLESALE,ENGLISH ROSE DESIGN PEG BAG,Bags,-9.106165358125327,0.3225616903382552,0.0003726648055909925,35,2.01624349157271,49.74285714285714,3384.6800000000003,True,ELASTIC,MEDIUM,0.0
47570B,WHOLESALE,TEA TIME TABLE CLOTH,Home & Giftware,-12.106281186284182,0.6674517849048277,4.646537626062459e-13,50,10.298441937372973,13.98,6522.030000000001,True,ELASTIC,MEDIUM,0.0
47580,WHOLESALE,TEA TIME DES TEA COSY,Home & Giftware,-12.349667263700843,0.3180876947571647,1.1246893626591508e-07,76,2.5156663970766693,14.986842105263158,2669.7100000000005,True,ELASTIC,MEDIUM,0.0
47585A,WHOLESALE,PINK FAIRY CAKE CUSHION COVER,Kitchen & Baking,-2.2326333862582604,0.5634782871828679,1.1517563145601944e-06,31,3.230694843677916,23.387096774193548,1278.75,True,ELASTIC,MEDIUM,0.0
47590A,WHOLESALE,BLUE HAPPY BIRTHDAY BUNTING,Bunting & Decoration,-7.637589342669806,0.2809564204508006,3.035809589138682e-07,82,5.248633090992544,41.707317073170735,16985.02,True,ELASTIC,MEDIUM,0.0
47590B,WHOLESALE,PINK HAPPY BIRTHDAY BUNTING,Bunting & Decoration,-14.408177261497707,0.5035988386688068,1.1794753126801694e-15,94,5.255191100581374,43.5531914893617,20456.300000000003,True,ELASTIC,MEDIUM,0.0
47591B,WHOLESALE,SCOTTIES CHILDRENS APRON,Home & Giftware,-16.090557559243518,0.2638157235591416,0.00036268970605851664,44,1.6427272727272735,8.227272727272727,558.9,True,ELASTIC,MEDIUM,0.0
47591D,WHOLESALE,PINK FAIRY CAKE CHILD'S APRON,Kitchen & Baking,-9.834157146239908,0.4290239104054683,5.985975103631517e-13,95,1.865551696732934,66.43157894736842,11305.989999999998,True,ELASTIC,MEDIUM,0.0
47599A,WHOLESALE,PINK PARTY BAGS,Bags,-10.616519146015278,0.5429481637470932,1.6007025346072303e-13,72,1.9840312284261568,63.69444444444444,8297.279999999999,True,ELASTIC,MEDIUM,0.0
47599B,WHOLESALE,BLUE PARTY BAGS,Bags,-12.473215403762872,0.6140120112954879,4.074923405025855e-16,72,2.0309685261086967,36.22222222222222,4814.24,True,ELASTIC,MEDIUM,0.0
48111,WHOLESALE,DOOR MAT 3 SMILEY CATS,Doormats,-7.705136770724829,0.7114613074541694,5.067866511111761e-26,92,6.968599223480927,37.59782608695652,19053.85,True,ELASTIC,MEDIUM,0.0
48116,WHOLESALE,DOOR MAT MULTICOLOUR STRIPE,Doormats,-8.062896690381958,0.6578687930932299,6.591630287112403e-19,76,6.857150674614065,38.671052631578945,16116.600000000004,True,ELASTIC,MEDIUM,0.0
48129,WHOLESALE,DOOR MAT TOPIARY,Doormats,-5.475044894506272,0.5533717509390474,3.860150913681096e-18,96,7.372411166735623,20.854166666666668,11426.98,True,ELASTIC,MEDIUM,0.0
48138,WHOLESALE,DOOR MAT UNION FLAG,Doormats,-6.47904481198674,0.45426909356176437,8.24422302433004e-15,102,6.983247747080943,79.70588235294117,51512.70000000001,True,ELASTIC,MEDIUM,0.0
48173C,WHOLESALE,DOOR MAT BLACK FLOCK,Doormats,-7.459836942355336,0.6660965546743212,9.538690236629492e-21,82,6.952126700240988,43.74390243902439,19220.019999999997,True,ELASTIC,MEDIUM,0.0
48184,WHOLESALE,DOOR MAT ENGLISH ROSE,Doormats,-6.753558509078808,0.44841209944570937,2.916138413581838e-13,92,7.108846808527099,36.77173913043478,21065.329999999994,True,ELASTIC,MEDIUM,0.0
48185,WHOLESALE,DOOR MAT FAIRY CAKE,Doormats,-6.397572585082957,0.5066271410403274,7.223764442450209e-17,101,7.15245440245322,55.08910891089109,33290.9,True,ELASTIC,MEDIUM,0.0
48187,WHOLESALE,DOOR MAT NEW ENGLAND,Doormats,-6.525652742958656,0.5283594442320235,3.4921214857011195e-17,97,6.983967506519559,60.24742268041237,34765.799999999996,True,ELASTIC,MEDIUM,0.0
48188,WHOLESALE,DOOR MAT WELCOME PUPPIES,Doormats,-6.201116209776263,0.5925476438412975,2.013738650280783e-20,98,7.203470625836997,41.96938775510204,22299.15,True,ELASTIC,MEDIUM,0.0
48189,WHOLESALE,DOOR MAT FRIENDSHIP,Doormats,-8.366471241868506,0.6957240985776478,6.8851391613727384e-12,42,6.861495989398814,25.476190476190474,5906.72,True,ELASTIC,MEDIUM,0.0
48194,WHOLESALE,DOOR MAT HEARTS,Doormats,-5.513109946118043,0.5311469422018413,5.670486993540426e-19,107,7.026103344597692,60.074766355140184,37195.92,True,ELASTIC,MEDIUM,0.0
48197,WHOLESALE,DOOR MAT BIRD ON THE WIRE,Doormats,-8.21646581466725,0.7593289897292606,3.7129674422941945e-10,30,6.695811226435292,21.9,3534.89,True,ELASTIC,MEDIUM,0.0
51014A,WHOLESALE,"FEATHER PEN,HOT PINK",Home & Giftware,-2.4192301980720625,0.1385001260249189,0.023316929639192113,37,0.7914534342823067,44.4054054054054,1229.71,True,ELASTIC,MEDIUM,0.0
51014C,WHOLESALE,"FEATHER PEN,COAL BLACK",Home & Giftware,-3.392248245698342,0.09057814874779202,0.07447963570048866,36,0.8325916477702191,33.666666666666664,969.5,False,ELASTIC,LOW,0.0
51014L,WHOLESALE,"FEATHER PEN,LIGHT PINK",Candles & Lighting,-1.1986460803302008,0.024017328268343352,0.3814883814605353,34,0.8131568627450979,33.55882352941177,903.3499999999999,False,ELASTIC,LOW,0.0
62018,WHOLESALE,SOMBRERO,Home & Giftware,-8.090559561561575,0.7243169597274006,1.311990243483474e-13,45,1.5819502677350594,199.51111111111112,11442.300000000003,True,ELASTIC,MEDIUM,0.0
70006,WHOLESALE,LOVE HEART POCKET WARMER,Home & Giftware,-3.788741482199053,0.46040927952825517,3.921988858602406e-06,37,1.4718903149670346,49.62162162162162,1885.2600000000002,True,ELASTIC,MEDIUM,0.0
71038,WHOLESALE,WHITE HANGING BEADS CANDLE HOLDER,Candles & Lighting,-8.742405427327855,0.29739558905978125,2.90704270215306e-05,52,5.352197802197802,9.73076923076923,2639.3,True,ELASTIC,MEDIUM,0.0
71053,WHOLESALE,WHITE METAL LANTERN,Candles & Lighting,-7.3438442177284955,0.2921827181781448,2.2343016525125744e-08,93,3.6842634181396092,32.54838709677419,10695.210000000001,True,ELASTIC,MEDIUM,0.0
71270,WHOLESALE,PHOTO CLIP LINE,Home & Giftware,-1.823107365642078,0.0468706299536541,0.250512842466681,30,1.2903333333333333,5.9,222.46,False,ELASTIC,LOW,0.0
71279,WHOLESALE,PINK GLASS CANDLEHOLDER,Candles & Lighting,-12.584429358502435,0.15274106326069514,0.02229145039575776,34,2.9382352941176477,5.382352941176471,530.2500000000001,True,ELASTIC,MEDIUM,0.0
71459,WHOLESALE,HANGING JAM JAR T-LIGHT HOLDER,Candles & Lighting,-8.136400900222243,0.3230641714072521,8.425301435738213e-10,99,0.7889538140218808,235.33333333333334,17989.380000000005,True,ELASTIC,MEDIUM,0.0
71477,WHOLESALE,COLOUR GLASS. STAR T-LIGHT HOLDER,Candles & Lighting,-4.135344297310051,0.19160236848794432,6.132850716502266e-05,78,3.0533905004465205,152.60256410256412,34195.89,True,ELASTIC,MEDIUM,0.0
72122,WHOLESALE,COFFEE SCENT PILLAR CANDLE,Candles & Lighting,-0.08185182677686784,0.0,2.1798642999643663e-13,34,0.95,6.588235294117647,212.79999999999998,True,INELASTIC,HIGH,29.615548435822582
72349B,WHOLESALE,SET/6 PURPLE BUTTERFLY T-LIGHTS,Candles & Lighting,-12.41883747030588,0.3948441808157416,2.655585349795661e-09,73,2.0465697874837394,18.013698630136986,2495.8199999999997,True,ELASTIC,MEDIUM,0.0
72351A,WHOLESALE,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,Candles & Lighting,-12.340946852766711,0.3958958835671773,6.71580149273797e-11,87,2.0313591317981974,32.40229885057471,5328.410000000001,True,ELASTIC,MEDIUM,0.0
72351B,WHOLESALE,SET/6 PINK  BUTTERFLY T-LIGHTS,Candles & Lighting,-13.192062570703571,0.42613640156377475,1.33710695116444e-12,93,2.0228864249279,49.075268817204304,8522.500000000002,True,ELASTIC,MEDIUM,0.0
72598,WHOLESALE,SET/12 TAPER CANDLES,Candles & Lighting,-9.450571396701836,0.3897987058975093,0.00022661377067062407,30,0.8208126135852454,22.366666666666667,499.78999999999996,True,ELASTIC,MEDIUM,0.0
72741,WHOLESALE,GRAND CHOCOLATECANDLE,Candles & Lighting,-14.961725970532887,0.5050308088805375,1.7322756232596097e-16,99,1.373636351015881,148.62626262626262,19412.899999999998,True,ELASTIC,MEDIUM,0.0
72760B,WHOLESALE,VINTAGE CREAM 3 BASKET CAKE STAND,Kitchen & Baking,-14.956003552200006,0.5299558474638887,4.31890946973386e-13,72,9.547725590708747,15.76388888888889,10332.57,True,ELASTIC,MEDIUM,0.0
72800E,WHOLESALE,4 IVORY DINNER CANDLES SILVER FLOCK,Candles & Lighting,-2.1379672469683446,0.41317038415202734,4.043129314768875e-08,59,2.237062868095113,11.796610169491526,1130.6399999999999,True,ELASTIC,MEDIUM,0.0
72802A,WHOLESALE,ROSE SCENT CANDLE IN JEWELLED BOX,Candles & Lighting,-3.818179399346059,0.199847756312446,0.0006224378959060282,55,4.317939096225412,10.963636363636363,2458.7099999999996,True,ELASTIC,MEDIUM,0.0
72802B,WHOLESALE,OCEAN SCENT CANDLE IN JEWELLED BOX,Candles & Lighting,-1.9540588035115434,0.3073947553878894,1.3615900113761134e-05,54,4.093663762429558,13.814814814814815,2207.7200000000003,True,ELASTIC,MEDIUM,0.0
72802C,WHOLESALE,VANILLA SCENT CANDLE JEWELLED BOX,Candles & Lighting,-2.2275663492048743,0.28724484368760783,1.2163794876942815e-05,59,4.104810052600818,15.067796610169491,2737.6099999999997,True,ELASTIC,MEDIUM,0.0
72807A,WHOLESALE,SET/3 ROSE CANDLE IN JEWELLED BOX,Candles & Lighting,-17.263397552537384,0.4067120124300816,3.2229713619183888e-06,44,4.1671067323481115,11.318181818181818,2004.7400000000002,True,ELASTIC,MEDIUM,0.0
72807B,WHOLESALE,SET/3 OCEAN SCENT CANDLE JEWEL BOX,Candles & Lighting,-18.800104587777103,0.4139926283615165,6.736235136372014e-08,57,4.187164164403327,11.87719298245614,2724.1299999999997,True,ELASTIC,MEDIUM,0.0
72807C,WHOLESALE,SET/3 VANILLA SCENTED CANDLE IN BOX,Candles & Lighting,-19.557798114160324,0.47420766795320735,6.166530562600813e-10,62,4.164696523251992,18.951612903225808,4686.63,True,ELASTIC,MEDIUM,0.0
75049L,WHOLESALE,LARGE CIRCULAR MIRROR MOBILE,Home & Giftware,-8.167562105397147,0.7900212106253631,1.0985658293087366e-22,64,0.9928069832872094,171.6875,9603.8,True,ELASTIC,MEDIUM,0.0
79000,WHOLESALE,MOROCCAN TEA GLASS,Home & Giftware,-7.086082551294577,0.6002635226686743,5.405245713551787e-17,79,0.7777326612982842,102.34177215189874,5782.409999999998,True,ELASTIC,MEDIUM,0.0
79029,WHOLESALE,GLASS HONEYPOT WASP CATCHER,Home & Giftware,-16.357960712065406,0.5968402527895433,3.5437458464267394e-07,31,1.8461263550141174,65.09677419354838,3517.5,True,ELASTIC,MEDIUM,0.0
79066K,WHOLESALE,RETRO MOD TRAY,Home & Giftware,-4.395470373401755,0.1532097814000416,0.0018126564563766122,61,0.8491003438372268,16.57377049180328,806.6699999999998,True,ELASTIC,MEDIUM,0.0
79067,WHOLESALE,CORONA MEXICAN TRAY,Home & Giftware,-6.855967677084953,0.2549118605139967,0.00018462972241870435,50,3.665977880105807,20.76,3623.7,True,ELASTIC,MEDIUM,0.0
79160,WHOLESALE,HEART SHAPE WIRELESS DOORBELL,Home & Giftware,-13.037796715177606,0.5244571103418703,4.1355105275434415e-10,55,2.0555709090909082,11.472727272727273,1167.66,True,ELASTIC,MEDIUM,0.0
79191C,WHOLESALE,RETRO PLASTIC ELEPHANT TRAY,Home & Giftware,-11.01120121217893,0.5007798389884404,4.113032369720015e-06,33,0.8305128205128206,21.515151515151516,508.46,True,ELASTIC,MEDIUM,0.0
79302M,WHOLESALE,"ART LIGHTS,FUNK MONKEY",Candles & Lighting,-12.286278709408213,0.6270932511884978,1.1182717643434015e-07,31,2.777309881769085,10.935483870967742,898.4500000000002,True,ELASTIC,MEDIUM,0.0
79320,WHOLESALE,FLAMINGO LIGHTS,Candles & Lighting,-12.8514472586137,0.6008860163533017,1.7746530890530662e-08,37,4.735067354744774,16.945945945945947,2827.8500000000004,True,ELASTIC,MEDIUM,0.0
79321,WHOLESALE,CHILLI LIGHTS,Candles & Lighting,-6.26530339163765,0.20300567571758077,6.583133789832172e-06,92,4.839774956025567,130.19565217391303,55027.93,True,ELASTIC,MEDIUM,0.0
82001S,WHOLESALE,SILVER RECORD COVER FRAME,Frames & Pictures,-7.920199874595959,0.33158862213685514,2.2597279415271493e-07,69,3.604644350129617,34.30434782608695,8147.44,True,ELASTIC,MEDIUM,0.0
82482,WHOLESALE,WOODEN PICTURE FRAME WHITE FINISH,Frames & Pictures,-5.549603929331568,0.34236020691307223,7.309454149845616e-10,93,2.3914569675582955,136.1720430107527,29301.210000000003,True,ELASTIC,MEDIUM,0.0
82483,WHOLESALE,WOOD 2 DRAWER CABINET WHITE FINISH,Home & Giftware,-3.6996467759960376,0.2292956333622299,1.2020406664247034e-06,93,5.976644345793813,40.064516129032256,21463.440000000002,True,ELASTIC,MEDIUM,0.0
82484,WHOLESALE,WOOD BLACK BOARD ANT WHITE FINISH,Home & Giftware,-5.122872343391424,0.5342385954942923,1.3589648582740932e-15,86,6.2895420018228005,94.44186046511628,44075.66,True,ELASTIC,MEDIUM,0.0
82486,WHOLESALE,3 DRAWER ANTIQUE WHITE WOOD CABINET,Home & Giftware,-6.375083533710099,0.32607781557439763,2.0092681435194804e-10,105,8.036745244249031,33.542857142857144,27372.1,True,ELASTIC,MEDIUM,0.0
82494L,WHOLESALE,WOODEN FRAME ANTIQUE WHITE,Frames & Pictures,-13.167293023595182,0.4873909984668908,3.740825298955605e-15,95,2.77613019669127,114.14736842105263,29621.95,True,ELASTIC,MEDIUM,0.0
82551,WHOLESALE,LAUNDRY 15C METAL SIGN,Home & Giftware,-1.5223739737616844,0.024627001228755385,0.12476610956046902,97,1.3829846749364505,44.22680412371134,5963.55,False,ELASTIC,LOW,0.0
82552,WHOLESALE,WASHROOM METAL SIGN,Home & Giftware,-1.716308731630893,0.022449722832154517,0.14947398972292006,94,1.383860169832133,50.159574468085104,6588.8099999999995,False,ELASTIC,LOW,0.0
82567,WHOLESALE,"AIRLINE LOUNGE,METAL SIGN",Home & Giftware,-2.7790113976772193,0.024973383200490362,0.15361798585224384,83,2.0608127779182,7.650602409638554,1305.9100000000003,False,ELASTIC,LOW,0.0
82578,WHOLESALE,KITCHEN METAL SIGN,Sets & Kits,-0.4932254495446432,0.0011746266029799557,0.7456851482209959,92,0.5631727373257877,29.815217391304348,1556.07,False,INELASTIC,LOW,0.0
82580,WHOLESALE,BATHROOM METAL SIGN,Home & Giftware,2.080934303572276,0.047767752937549424,0.04197688422547449,87,0.5634518793115122,60.770114942528735,3047.6900000000005,True,UNUSUAL,LOW,0.0
82581,WHOLESALE,TOILET METAL SIGN,Home & Giftware,2.0847088288376763,0.018008596423127354,0.19968586773859007,93,0.5608359738163716,45.46236559139785,2395.8599999999997,False,UNUSUAL,LOW,0.0
82582,WHOLESALE,AREA PATROLLED METAL SIGN,Home & Giftware,-8.903552642058273,0.3091716631843334,5.956750010709268e-09,94,2.026214249305405,66.53191489361703,12287.900000000001,True,ELASTIC,MEDIUM,0.0
82583,WHOLESALE,HOT BATHS METAL SIGN,Home & Giftware,-6.239423234455702,0.28234217499272773,1.1889542064101858e-07,87,1.993850856772704,106.8735632183908,18049.020000000004,True,ELASTIC,MEDIUM,0.0
82597,WHOLESALE,BOMBS AWAY METAL SIGN,Home & Giftware,-8.25066662514356,0.1792054893694458,0.004194256467018404,44,2.060549368813005,21.386363636363637,1887.54,True,ELASTIC,MEDIUM,0.0
82599,WHOLESALE,FANNY'S REST STOPMETAL SIGN,Home & Giftware,-6.740738566129391,0.07544311409706983,0.023403935738536448,68,2.0648424709943223,27.735294117647058,3820.3799999999997,True,ELASTIC,MEDIUM,0.0
82600,WHOLESALE,N0 SINGING METAL SIGN,Home & Giftware,-4.940499301029085,0.12365276674301007,0.0004752777641373421,95,1.985680400041278,104.46315789473684,19602.36,True,ELASTIC,MEDIUM,0.0
82605,WHOLESALE,OLD DOC RUSSEL METAL SIGN,Home & Giftware,0.5166809982835465,0.0,8.476576173589735e-08,36,2.0999999999999996,4.583333333333333,346.5000000000001,True,UNUSUAL,LOW,0.0
82607A,WHOLESALE,GLASS BONBON JAR PARFUME AUX FLEURE,Storage,-24.61452828580624,0.26306597376853325,0.002272281419737798,33,1.2464568764568766,10.636363636363637,429.63,True,ELASTIC,MEDIUM,0.0
82613B,WHOLESALE,"METAL SIGN,CUPCAKE SINGLE HOOK",Mugs & Drinkware,-3.141810589794206,0.19417268195151516,0.008064663867840138,35,1.2302380952380954,6.628571428571429,256.8,True,ELASTIC,MEDIUM,0.0
82613C,WHOLESALE,"METAL SIGN,CUPCAKE SINGLE HOOK",Mugs & Drinkware,-3.8042650494719012,0.2762564101478874,0.002006477951504367,32,1.2300480769230768,5.96875,205.55,True,ELASTIC,MEDIUM,0.0
82616B,WHOLESALE,FRAPPUCINO SCARF KNITTING KIT,Sets & Kits,-2.9428927016379296,0.6985882175178098,4.862394656516342e-09,31,2.062753603922959,12.870967741935484,564.53,True,ELASTIC,MEDIUM,0.0
84006,WHOLESALE,MAGIC TREE -PAPER FLOWERS,Home & Giftware,-0.43536716653294677,1.1102230246251565e-16,5.89812787514102e-17,39,0.8500000000000003,26.28205128205128,871.2500000000001,True,INELASTIC,HIGH,60.53399890319832
84012,WHOLESALE,MAGIC SHEEP WOOL GROWING FROM PAPER,Home & Giftware,-1.1178685589079835,0.1978611090655802,0.005139723056546194,38,1.7660365198711059,20.5,1126.85,True,ELASTIC,MEDIUM,0.0
84029E,WHOLESALE,RED WOOLLY HOTTIE WHITE HEART.,Home & Giftware,-6.026710166679285,0.14866700420142664,0.0019691673314963525,62,3.5312503446846892,115.04838709677419,23935.350000000002,True,ELASTIC,MEDIUM,0.0
